symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x4a86f0	0x4a86f0	zVideo_dd::Image_ReleaseSurface	zVideo_dd::ImageReleaseSurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a8720	0x4a8720	zVideo_dd::SetDisplayMode	zVideo_dd::SetDisplayMode	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8790	0x4a8790	zVideo_dd::SetVideoMode	zVideo_dd::SetVideoMode	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8800	0x4a8800	zVideo_dd::CreateDirectDraw2ForSelectedDevice	zVideo_dd::CreateDirectDraw2ForSelectedDevice	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8870	0x4a8870	zVideo::CommitHwApiDeviceSelection	zVideo::CommitHwApiDeviceSelection	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a88b0	0x4a88b0	zVideo_dd::CreateSurface3FromDesc	zVideo_dd::CreateSurface3FromDesc	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a88f0	0x4a88f0	zVideo_dd::CreateFullscreenSurfacesForRenderer	zVideo_dd::CreateFullscreenSurfacesForRenderer	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8920	0x4a8920	zVideo_dd::CreateHalfResBackbufferSurfaces	zVideo_dd::CreateHalfResBackbufferSurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8b20	0x4a8b20	zVideo_dd::CreateFullscreenSoftwareSurfaces	zVideo_dd::CreateFullscreenSoftwareSurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8dc0	0x4a8dc0	zVideo_dd::CreateFullscreenHardwareSurfaces	zVideo_dd::CreateFullscreenHardwareSurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a8f80	0x4a8f80	zVideo_dd::InitFullscreenSoftwarePixelPack	zVideo_dd::InitFullscreenSoftwarePixelPack	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9060	0x4a9060	zVideo_dd::VerifyFullscreenSurfaceLocks	zVideo_dd::VerifyFullscreenSurfaceLocks	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a90e0	0x4a90e0	zVideo_dd::RestoreDisplaySurfaces	zVideo_dd::RestoreDisplaySurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9160	0x4a9160	zVideo_dd::VerifySurfaceStateLocking	zVideo_dd::VerifySurfaceStateLocking	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a91b0	0x4a91b0	zVideo_dd::ReleaseAllInterfacesAndSurfaces	zVideo_dd::ReleaseAllInterfacesAndSurfaces	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9300	0x4a9300	zVideo_dd::TeardownVideoSubsystem	zVideo_dd::TeardownVideoSubsystem	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9390	0x4a9390	zVideo_dd::RunDirectDrawDeviceEnumeration	zVideo_dd::RunDirectDrawDeviceEnumeration	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a93d0	0x4a93d0	zVideo_dd::EnumDirectDrawDeviceCallback	zVideo_dd::EnumDirectDrawDeviceCallback	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a95e0	0x4a95e0	zVideo_dd::EnumerateDirect3DDevicesForRecord	zVideo_dd::EnumerateDirect3DDevicesForRecord	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a96b0	0x4a96b0	zVideo_dd::EnumDirect3DDeviceCallback	zVideo_dd::EnumDirect3DDeviceCallback	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9890	0x4a9890	zVideo_dd::PaletteSetEntries	zVideo_dd::PaletteSetEntries	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9900	0x4a9900	zVideo_dd::GetAcceptedDirectDrawDeviceCountCached	zVideo_dd::GetAcceptedDirectDrawDeviceCountCached	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9910	0x4a9910	zVid::GetAcceptedHardwareRendererCount_Cached	zVid::GetAcceptedHardwareRendererCountCached	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4a9920	0x4a9920	zVideo_dd::GetHwApiDeviceFeatureFlags	zVideo_dd::GetHwApiDeviceFeatureFlags	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9940	0x4a9940	zVid::GetSelectedD3DDeviceNameOrDefault	zVid::GetSelectedD3DDeviceNameOrDefault	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9950	0x4a9950	zVid::QueryDeviceVideoMemoryBytes	zVid::QueryDeviceVideoMemoryBytes	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9a30	0x4a9a30	zVid::QueryTextureMemoryBytes	zVid::QueryTextureMemoryBytes	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9ac0	0x4a9ac0	zVideo_dd3d::BeginSceneAndFlushPendingRenderStates	zVideo_dd3d::BeginSceneAndFlushPendingRenderStates	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9b40	0x4a9b40	zVideo_dd3d::EndScene	zVideo_dd3d::EndScene	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9b70	0x4a9b70	zVideo_dd3d::PresentDisplayModeSurface	zVideo_dd3d::PresentDisplayModeSurface	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4a9c20	0x4a9c20	zVideo_dd3d::CreateDeviceState	zVideo_dd3d::CreateDeviceState	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aa0f0	0x4aa0f0	zVideo_dd3d::CreateTextureRecord	zVideo_dd3d::CreateTextureRecord	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aa600	0x4aa600	zVideo_dd3d::UploadImageToSurface	zVideo_dd3d::UploadImageToSurface	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aa6f0	0x4aa6f0	zVideo_dd3d::ConvertImagePixelsForTexture	zVideo_dd3d::ConvertImagePixelsForTexture	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aa8b0	0x4aa8b0	zVideo_dd3d::TextureRecord_LockUploadSurface	zVideo_dd3d::TextureRecordLockUploadSurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa8f0	0x4aa8f0	zVideo_dd3d::TextureRecord_UnlockUploadSurface	zVideo_dd3d::TextureRecordUnlockUploadSurface	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa900	0x4aa900	zVideo_dd3d::TextureRecord_ReleaseUploadSurfaceRef	zVideo_dd3d::TextureRecordReleaseUploadSurfaceRef	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa920	0x4aa920	zVideo_dd3d::TextureRecord_FinalizeUpload	zVideo_dd3d::TextureRecordFinalizeUpload	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa980	0x4aa980	zVideo_dd3d::TextureRecord_Destroy	zVideo_dd3d::TextureRecordDestroy	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa9d0	0x4aa9d0	zVideo_dd3d::TextureRecord_Create	zVideo_dd3d::TextureRecordCreate	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4aa9e0	0x4aa9e0	zVideo_dd3d::SetFogEnable	zVideo_dd3d::SetFogEnable	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aaa30	0x4aaa30	zVideo_dd3d::SetFogStart	zVideo_dd3d::SetFogStart	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aaa60	0x4aaa60	zVideo_dd3d::SetFogEnd	zVideo_dd3d::SetFogEnd	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aaa90	0x4aaa90	zVideo_dd3d::ApplyFogStateFromGlobals	zVideo_dd3d::ApplyFogStateFromGlobals	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aab30	0x4aab30	zVideo_dd3d::UpdateFogColor	zVideo_dd3d::UpdateFogColor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aab90	0x4aab90	zVideo_dd3d::SubmitPolyFlatColor16	zVideo_dd3d::SubmitPolyFlatColor16	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4aaef0	0x4aaef0	zVideo_dd3d::SubmitPolyGouraudColor16	zVideo_dd3d::SubmitPolyGouraudColor16	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ab320	0x4ab320	zVideo_dd3d::SubmitPolyColorAttr	zVideo_dd3d::SubmitPolyColorAttr	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ab6d0	0x4ab6d0	zVideo_dd3d::SubmitPolyRenderClass	zVideo_dd3d::SubmitPolyRenderClass	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4abb20	0x4abb20	zVideo_dd3d::SubmitPolygon	zVideo_dd3d::SubmitPolygon	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ac370	0x4ac370	zVideo_dd3d::SubmitPolygonLit	zVideo_dd3d::SubmitPolygonLit	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4acbd0	0x4acbd0	zVideo_dd3d::DrawPointColor16	zVideo_dd3d::DrawPointColor16	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4accc0	0x4accc0	zVideo_dd3d::SetQuadBatchDepthAndRhw	zVideo_dd3d::SetQuadBatchDepthAndRhw	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4acd00	0x4acd00	zVideo_dd3d::QueueSolidQuad	zVideo_dd3d::QueueSolidQuad	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ace30	0x4ace30	zVideo_dd3d::FlushSortedPolys	zVideo_dd3d::FlushSortedPolys	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ad120	0x4ad120	zVideo_dd3d::FlushQuadBatch	zVideo_dd3d::FlushQuadBatch	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ad250	0x4ad250	zVideo_dd3d::FlushOverwritePolys	zVideo_dd3d::FlushOverwritePolys	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ad680	0x4ad680	zVideo_dd3d::FloorPowerOfTwo	zVideo_dd3d::FloorPowerOfTwo	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ad6a0	0x4ad6a0	zVideo_dd::ReportError	zVideo_dd::ReportError	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4ae380	0x4ae380	OptCatalog::BlendDirectionTowardTarget	OptCatalog::BlendDirectionTowardTarget	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:917
recoil:function:0x4ae3c0	0x4ae3c0	OptCatalog::FindEntryByName	OptCatalog::FindEntryByName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:939
recoil:function:0x4ae450	0x4ae450	OptCatalog::FindEntryById	OptCatalog::FindEntryById	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:957
recoil:function:0x4ae4a0	0x4ae4a0	OptCatalog::SetPendingSpawnTargetOverrides	OptCatalog::SetPendingSpawnTargetOverrides	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:977
recoil:function:0x4ae4b0	0x4ae4b0	OptCatalog::AllocOrReuseAttachNodeChildClone	OptCatalog::AllocOrReuseAttachNodeChildClone	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:995
recoil:function:0x4ae4e0	0x4ae4e0	OptCatalog::RecycleAttachNodeClone	OptCatalog::RecycleAttachNodeClone	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:1017
recoil:function:0x4ae520	0x4ae520	OptCatalog::ClearRuntimeInstanceAsyncFxHandleCallback	OptCatalog::ClearRuntimeInstanceAsyncFxHandleCallback	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:1044
recoil:function:0x4ae530	0x4ae530	OptCatalog::AllocOrReuseAttachNodeClone	OptCatalog::AllocOrReuseAttachNodeClone	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/GameZRecoil/zWeapon/zwep_init.c:1061
