source	old_name	name	disposition	confidence	reason
src/GameZRecoil/zVideo/zvid_init.c:43	SetRendererTypeAndActivePath	SetRendererTypeAndActivePath	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:62	SetPendingWireframeState	SetPendingWireframeState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:78	SetPendingDitherEnable	SetPendingDitherEnable	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:92	zVideo_SetClearColorPacked16	zVideoSetClearColorPacked16	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:103	PixelPack_GetRgbBits	PixelPackGetRgbBits	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:119	PixelPack_GetRgbMasks	PixelPackGetRgbMasks	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:136	PixelPack_GetPackingParams	PixelPackGetPackingParams	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:154	PixelPack_SetupFromMasks	PixelPackSetupFromMasks	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:185	zVid_PackColor00RRGGBB	zVidPackColor00RRGGBB	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:202	zVid_PackColorRGB	zVidPackColorRGB	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:215	zVid_PackColorRgbFloats	zVidPackColorRgbFloats	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:241	TexturePixelPack_SetupFromMasks	TexturePixelPackSetupFromMasks	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:279	zVideo_buff_CaptureSurfaceToImage	zVideobuffCaptureSurfaceToImage	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:334	CopySurfaceRectToImage	CopySurfaceRectToImage	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:427	SetHalfResAdjustMode	SetHalfResAdjustMode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:461	GetPrimarySurfaceRectScratch	GetPrimarySurfaceRectScratch	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:476	SetFogColorFromRgb01	SetFogColorFromRgb01	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:493	zVideo_SetPendingFogTargetColorFromRgb01	zVideoSetPendingFogTargetColorFromRgb01	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:525	SetFogTargetColorFromRgb01	SetFogTargetColorFromRgb01	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:543	CommitFogColorIfChanged	CommitFogColorIfChanged	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:566	CommitFogTargetColorIfChanged	CommitFogTargetColorIfChanged	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:586	GetSelectedHwApiDescriptionOrDefault	GetSelectedHwApiDescriptionOrDefault	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:598	GetHwApiDescription	GetHwApiDescription	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:610	GetHwApiDriverName	GetHwApiDriverName	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:629	GetAcceptedHardwareRendererCount	GetAcceptedHardwareRendererCount	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:637	GetAcceptedDirectDrawDeviceCount	GetAcceptedDirectDrawDeviceCount	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:654	SelectHwApiDeviceOrFallback	SelectHwApiDeviceOrFallback	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:677	SceneEnter	SceneEnter	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:695	SceneLeave	SceneLeave	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:719	AtExitReleaseAllInterfacesAndSurfaces	AtExitReleaseAllInterfacesAndSurfaces	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:739	ModuleInit	ModuleInit	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:917	InitVideoSystem	InitVideoSystem	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:987	UpdateCachedClientRectScreenCoords	UpdateCachedClientRectScreenCoords	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1005	ShutdownVideoSystem	ShutdownVideoSystem	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1021	zVideo_RestoreIconicFullscreenWindowIfNeeded	zVideoRestoreIconicFullscreenWindowIfNeeded	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1033	BindRendererDispatch	BindRendererDispatch	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1112	Init_SetSurfaceGeometryFromModeIndex	InitSetSurfaceGeometryFromModeIndex	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1190	SetVideoMode	SetVideoMode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1207	ExchangeClearScreenBufferEnabled	ExchangeClearScreenBufferEnabled	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/GameZRecoil/zVideo/zvid_init.c:1221	GetClearScreenBufferEnabled	GetClearScreenBufferEnabled	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
